Unnamed: 0,Title,Artist,Top Genre,Energy,Danceability,Loudness (dB),Liveness,Valence,Length (Duration),Acousticness,Speechiness,Popularity,Genre
19430,Bring You Back,Brett Eldredge,country,0.711,0.571,-4.774,0.203,0.571,191986,0.307,0.0423,0,Country/Bluegrass
19433,East Bound And Down,Midland,country,0.974,0.62,-4.175,0.339,0.711,177098,0.041,0.0717,0,Country/Bluegrass
19434,Reelin' In The Years,Steely Dan,country,0.758,0.52,-9.92,0.109,0.706,275466,0.115,0.0363,0,Country/Bluegrass
19440,Drunk on Your Love,Brett Eldredge,country,0.831,0.443,-5.606,0.204,0.586,173960,0.414,0.0615,0,Country/Bluegrass
19441,"Forever and Ever, Amen (All the Number Ones Version)",Randy Travis,country,0.635,0.709,-10.375,0.194,0.741,213306,0.229,0.0246,0,Country/Bluegrass
19444,Take It Easy,Travis Tritt,country,0.876,0.633,-5.21,0.0537,0.738,213706,0.0116,0.0276,0,Country/Bluegrass
19448,Worth Every Mile,Travis Tritt,country,0.298,0.441,-14.499,0.0983,0.169,306840,0.208,0.0276,0,Country/Bluegrass
19450,The Bones,Maren Morris,country,0.57,0.612,-6.642,0.0963,0.334,197293,0.278,0.0347,75,Country/Bluegrass
19452,Life is a Highway,Rascal Flatts,country,0.934,0.562,-5.562,0.199,0.558,275640,0.00211,0.0607,73,Country/Bluegrass
19453,If You Met Me First,Eric Ethridge,country,0.552,0.31,-5.967,0.0689,0.244,193832,0.344,0.0303,61,Country/Bluegrass
19455,"10,000 Hours (with Justin Bieber) - Piano",Dan + Shay;Justin Bieber,country,0.366,0.426,-6.514,0.117,0.386,172320,0.765,0.0312,61,Country/Bluegrass
19457,For What It’s Worth,BRELAND,country,0.749,0.661,-4.851,0.0898,0.682,175212,0.0579,0.0371,0,Country/Bluegrass
19458,Growing Pains,BRELAND,country,0.735,0.606,-4.676,0.243,0.604,161004,0.0738,0.0349,1,Country/Bluegrass
19459,Throw It Back,BRELAND;Keith Urban,country,0.73,0.79,-4.98,0.0878,0.513,188936,0.0586,0.0926,0,Country/Bluegrass
19463,Feel Like This,Ingrid Andress,country,0.605,0.536,-5.292,0.0614,0.341,196162,0.141,0.0338,0,Country/Bluegrass
19466,Wishful Drinking,Ingrid Andress;Sam Hunt,country,0.528,0.678,-7.317,0.0734,0.614,194544,0.289,0.0551,0,Country/Bluegrass
19468,Told You I Could Drink,BRELAND;Lady A,country,0.68,0.542,-4.434,0.093,0.878,236990,0.175,0.0285,2,Country/Bluegrass
19478,Christmas Time Is Here,Brett Eldredge,country,0.301,0.322,-11.993,0.168,0.234,210906,0.921,0.0325,1,Country/Bluegrass
19487,More Hearts Than Mine,Ingrid Andress,country,0.428,0.375,-7.387,0.105,0.361,214786,0.109,0.029,0,Country/Bluegrass
19490,Hey Pretty Girl,Kip Moore,country,0.373,0.431,-10.76,0.259,0.0884,215920,0.16,0.0277,0,Country/Bluegrass
19492,Red White Blue Jean American Dream,Kip Moore,country,0.765,0.561,-5.987,0.261,0.622,180346,0.00319,0.0322,0,Country/Bluegrass
19493,What Child Is This?,Reba McEntire;The Isaacs,country,0.198,0.528,-13.06,0.099,0.209,198693,0.911,0.027,0,Country/Bluegrass
19494,Hard Candy Christmas,Reba McEntire,country,0.275,0.647,-9.135,0.112,0.323,228506,0.89,0.0286,1,Country/Bluegrass
19495,Rattlin Chains,Upchurch,country,0.754,0.244,-6.082,0.236,0.45,151307,0.0726,0.0646,51,Country/Bluegrass
19498,A Horse with No Name,America,country,0.507,0.653,-17.18,0.155,0.831,252239,0.687,0.0534,0,Country/Bluegrass
19512,Let There Be Peace On Earth,Vince Gill;Jenny Gill,country,0.139,0.453,-12.683,0.121,0.17,272586,0.806,0.0302,0,Country/Bluegrass
19524,Long Live Cowgirls,Ian Munsick;Cody Johnson,country,0.432,0.233,-5.957,0.279,0.286,184746,0.291,0.0321,0,Country/Bluegrass
19525,Christmas Always Finds Me,Ingrid Andress,country,0.124,0.386,-9.736,0.116,0.46,200662,0.928,0.0306,0,Country/Bluegrass
19528,It's The Most Wonderful Time Of The Year,Vince Gill,country,0.397,0.519,-9.369,0.217,0.557,165026,0.852,0.0293,1,Country/Bluegrass
19530,Christmas In Heaven,Scotty McCreery,country,0.515,0.49,-5.654,0.12,0.256,211613,0.623,0.0236,0,Country/Bluegrass
19534,More than Me,Ian Munsick,country,0.746,0.495,-5.317,0.176,0.463,210426,0.49,0.0266,0,Country/Bluegrass
19545,When It Rains,Eli Young Band,country,0.666,0.604,-2.955,0.236,0.24,256066,0.172,0.0309,0,Country/Bluegrass
19546,Cowboy Killer,Ian Munsick;Ryan Charles,country,0.723,0.784,-5.619,0.16,0.739,132506,0.0163,0.04,0,Country/Bluegrass
19550,Where We Started,Thomas Rhett;Katy Perry,country,0.533,0.6,-6.555,0.0927,0.626,182026,0.272,0.0256,62,Country/Bluegrass
19552,Blowin' in the Wind,Bob Dylan,country,0.0993,0.38,-20.567,0.0605,0.44,165426,0.914,0.0509,68,Country/Bluegrass
19556,Look At The Mess I'm In,Danielle Bradbery,country,0.478,0.333,-6.903,0.115,0.291,180833,0.367,0.031,1,Country/Bluegrass
19557,Wanted,Hunter Hayes,country,0.475,0.414,-7.692,0.0816,0.3,228840,0.268,0.0299,0,Country/Bluegrass
19560,Tattoo - UK Pop Mix,Hunter Hayes,country,0.9,0.443,-4.294,0.16,0.72,201475,0.0102,0.0589,0,Country/Bluegrass
19563,Keys to the Country,Chris Janson,country,0.852,0.569,-4.465,0.355,0.654,175493,0.0258,0.0373,1,Country/Bluegrass
19565,This Christmas,Hunter Hayes,country,0.649,0.438,-10.139,0.0676,0.745,171910,0.179,0.068,0,Country/Bluegrass
19568,Stop Draggin' Your Boots,Danielle Bradbery,country,0.76,0.463,-5.958,0.115,0.65,164347,0.0379,0.11,0,Country/Bluegrass
19569,Storm Warning,Hunter Hayes,country,0.844,0.483,-5.62,0.133,0.772,239906,0.0331,0.0833,0,Country/Bluegrass
19572,"You, Me & the River",Chris Janson;Eric Church,country,0.452,0.332,-6.77,0.133,0.333,236320,0.505,0.0319,0,Country/Bluegrass
19575,Country Christmas,Loretta Lynn,country,0.386,0.783,-10.36,0.129,0.834,126120,0.795,0.0395,0,Country/Bluegrass
19576,XXX's And OOO's (An American Girl),Trisha Yearwood,country,0.735,0.704,-5.68,0.172,0.766,167840,0.18,0.031,0,Country/Bluegrass
19577,It Is Christmas,Chris Janson,country,0.424,0.289,-8.559,0.104,0.188,167613,0.826,0.0329,0,Country/Bluegrass
19578,You Should Be Loved,Hunter Hayes;The Shadowboxers,country,0.66,0.609,-5.665,0.134,0.571,176552,0.123,0.0343,0,Country/Bluegrass
19579,Fix a Drink,Chris Janson,country,0.887,0.561,-5.013,0.352,0.792,188933,0.0297,0.0889,0,Country/Bluegrass
19589,The Christmas Song (Chestnuts Roasting on an Open Fire),John Michael Montgomery,country,0.394,0.308,-11.238,0.0853,0.251,235973,0.483,0.0305,0,Country/Bluegrass
19592,Buy Me a Boat,Chris Janson,country,0.742,0.574,-6.663,0.11,0.69,179077,0.309,0.0513,0,Country/Bluegrass
19593,Who's Your Farmer,Chris Janson,country,0.861,0.618,-3.692,0.15,0.798,170346,0.0108,0.0427,0,Country/Bluegrass
19599,Please Come Home For Christmas,Gary Allan,country,0.808,0.625,-5.036,0.421,0.583,231130,0.205,0.0364,0,Country/Bluegrass
19602,Before He Cheats,Carrie Underwood,country,0.749,0.519,-3.318,0.119,0.29,199946,0.271,0.0405,78,Country/Bluegrass
19603,My Person,Spencer Crandall,country,0.757,0.567,-5.29,0.13,0.754,177000,0.0936,0.0485,55,Country/Bluegrass
19604,I Got the Boy,Jana Kramer,country,0.569,0.625,-5.954,0.127,0.361,201013,0.26,0.0271,58,Country/Bluegrass
19605,Love Will Keep Us Alive,Eagles,country,0.374,0.658,-11.684,0.112,0.367,243453,0.721,0.026,66,Country/Bluegrass
19608,The Gambler,Kenny Rogers,country,0.501,0.671,-13.119,0.194,0.86,214880,0.342,0.0594,75,Country/Bluegrass
19612,"Lord, I Hope This Day Is Good - Single Version",Don Williams,country,0.388,0.526,-17.983,0.114,0.702,249906,0.252,0.029,57,Country/Bluegrass
19613,Thank God,Kane Brown;Katelyn Brown,country,0.455,0.738,-8.735,0.107,0.441,174560,0.695,0.0352,78,Country/Bluegrass
19614,L.T.W.Y.H.M.,Koe Wetzel,country,0.528,0.439,-7.117,0.0703,0.079,209849,0.398,0.0262,48,Country/Bluegrass
19616,Christmas Time Is Here,Devin Dawson,country,0.195,0.431,-13.207,0.0862,0.156,204346,0.806,0.0516,0,Country/Bluegrass
19620,All on Me,Devin Dawson,country,0.666,0.634,-5.489,0.216,0.625,224626,0.139,0.029,0,Country/Bluegrass
19622,Ain't Over You Yet,Flatland Cavalry,country,0.525,0.503,-8.408,0.129,0.208,223080,0.126,0.0255,48,Country/Bluegrass
19625,The Boys Of Summer,Don Henley,country,0.775,0.516,-6.409,0.21,0.858,288333,0.396,0.0412,1,Country/Bluegrass
19628,No Stranger to Shame,Uncle Kracker,country,0.845,0.627,-3.533,0.359,0.773,220493,0.0707,0.25,0,Country/Bluegrass
19630,I Don't Care Who Sees,Devin Dawson,country,0.663,0.659,-5.947,0.0726,0.685,201520,0.0169,0.0483,0,Country/Bluegrass
19638,Blue Christmas,Big & Rich,country,0.901,0.514,-5.674,0.076,0.422,177165,0.0915,0.114,0,Country/Bluegrass
19640,Gentle On My Mind - Remastered 2001,Glen Campbell,country,0.415,0.597,-13.799,0.122,0.826,178626,0.189,0.0323,0,Country/Bluegrass
19647,Just You and Me,Tracy Lawrence,country,0.34,0.585,-8.433,0.254,0.26,220133,0.767,0.0243,0,Country/Bluegrass
19648,Hell Of A Way To Go - Live,Riley Green,country,0.472,0.44,-9.026,0.968,0.548,223406,0.86,0.0596,47,Country/Bluegrass
19651,Islands in the Stream,Dolly Parton;Kenny Rogers,country,0.524,0.611,-8.256,0.0753,0.73,250053,0.68,0.035,64,Country/Bluegrass
19652,You Proof,Morgan Wallen,country,0.85,0.731,-4.913,0.605,0.644,157477,0.252,0.0336,86,Country/Bluegrass
19653,What Hurts The Most,Rascal Flatts,country,0.674,0.537,-5.134,0.265,0.33,214106,0.0088,0.0277,71,Country/Bluegrass
19654,A Horse with No Name,America;George Martin,country,0.506,0.654,-17.18,0.155,0.831,252239,0.686,0.0535,76,Country/Bluegrass
19659,Rainbow,Kacey Musgraves,country,0.197,0.581,-7.697,0.107,0.349,214293,0.88,0.0329,70,Country/Bluegrass
19662,From This Moment On - Pop On-Tour Version,Shania Twain,country,0.505,0.46,-5.487,0.134,0.22,235106,0.42,0.0266,68,Country/Bluegrass
19664,She Had Me At Heads Carolina,Cole Swindell,country,0.912,0.607,-3.449,0.332,0.722,206106,0.124,0.0611,82,Country/Bluegrass
19665,Fancy Like,Walker Hayes,country,0.765,0.647,-6.459,0.315,0.855,161853,0.111,0.06,77,Country/Bluegrass
19666,Take It Easy - 2013 Remaster,Eagles,country,0.67,0.575,-10.39,0.129,0.74,211577,0.343,0.0318,77,Country/Bluegrass
19667,Good Thing Windin' down,Tyler Childers,country,0.114,0.401,-13.601,0.122,0.456,215866,0.921,0.0357,47,Country/Bluegrass
19669,You’ll Never Walk Alone,Simon Casey,country,0.373,0.481,-8.324,0.112,0.142,163095,0.65,0.0313,46,Country/Bluegrass
19671,Whiskey and Rain,Michael Ray,country,0.623,0.653,-4.56,0.279,0.718,206986,0.505,0.0244,0,Country/Bluegrass
19674,Get to You,Michael Ray,country,0.562,0.481,-5.661,0.106,0.212,191546,0.348,0.0319,0,Country/Bluegrass
19675,Galveston Bay,Parker McCollum,country,0.375,0.527,-6.387,0.132,0.318,246466,0.482,0.0243,46,Country/Bluegrass
19676,Dukes of Hazzard,Upchurch,country,0.644,0.759,-4.988,0.125,0.129,128072,0.000607,0.0379,46,Country/Bluegrass
19677,After A Few,Travis Denning,country,0.855,0.619,-4.356,0.162,0.656,214040,0.0155,0.0346,0,Country/Bluegrass
19678,Blank Space,Michael Ray,country,0.825,0.529,-4.454,0.385,0.227,259370,0.158,0.0324,0,Country/Bluegrass
19679,Her World or Mine,Michael Ray,country,0.499,0.568,-6.597,0.122,0.243,208506,0.638,0.0288,0,Country/Bluegrass
19680,"Red, White And Blue",Travis Denning,country,0.879,0.497,-4.81,0.0651,0.276,206533,0.0755,0.0583,0,Country/Bluegrass
19681,One That Got Away,Michael Ray,country,0.825,0.566,-4.245,0.0779,0.609,218733,0.00308,0.0416,0,Country/Bluegrass
19683,Time Marches On (The Bootlegger Sessions),Michael Ray,country,0.507,0.84,-7.251,0.241,0.703,162533,0.29,0.0304,0,Country/Bluegrass
19684,Frosty the Snowman,Clay Walker,country,0.473,0.586,-9.244,0.0746,0.713,163266,0.668,0.0829,0,Country/Bluegrass
19686,Holy Water,Michael Ray,country,0.722,0.534,-4.944,0.11,0.224,209720,0.0367,0.0339,0,Country/Bluegrass
19689,Livin' It Up,Michael Ray,country,0.947,0.41,-3.343,0.26,0.502,183573,0.00101,0.0747,0,Country/Bluegrass
19695,Crying From The Bathroom,Koe Wetzel,country,0.457,0.322,-7.685,0.0639,0.0729,259174,0.292,0.0321,47,Country/Bluegrass
19698,Barefoot Blue Jean Night (The Next Performance),Michael Ray,country,0.601,0.518,-5.683,0.204,0.464,165451,0.00694,0.0428,0,Country/Bluegrass
19700,Time in a Bottle,Jim Croce,country,0.155,0.533,-16.837,0.108,0.592,148586,0.888,0.0376,37,Country/Bluegrass
19703,I Hope (feat. Charlie Puth),Gabby Barrett;Charlie Puth,country,0.576,0.563,-6.495,0.158,0.412,211605,0.171,0.0401,64,Country/Bluegrass
19704,Wasted On You,Morgan Wallen,country,0.657,0.505,-5.24,0.126,0.252,178520,0.373,0.0318,83,Country/Bluegrass
19706,I Hope,Gabby Barrett,country,0.536,0.466,-6.227,0.114,0.377,210772,0.0951,0.0429,74,Country/Bluegrass
19708,More Than a Feeling,Boston,country,0.681,0.377,-8.039,0.0504,0.285,285133,0.00088,0.0298,79,Country/Bluegrass
19709,You Are My Sunshine,Music Travel Love,country,0.315,0.64,-9.422,0.108,0.584,210727,0.655,0.0328,58,Country/Bluegrass
19710,The Kind of Love We Make,Luke Combs,country,0.745,0.608,-4.13,0.0942,0.464,224426,0.0226,0.0277,82,Country/Bluegrass
19711,"Hotel California - Live On MTV, 1994",Eagles,country,0.49,0.55,-10.732,0.917,0.609,432040,0.368,0.0572,65,Country/Bluegrass
19714,Steal My Love,Dan + Shay,country,0.633,0.59,-5.452,0.157,0.751,162120,0.619,0.0328,66,Country/Bluegrass
19716,North On 21,Riley Green,country,0.589,0.614,-8.38,0.109,0.351,207360,0.472,0.0351,44,Country/Bluegrass
19717,One and Only,Koe Wetzel,country,0.734,0.394,-5.364,0.139,0.371,227248,0.0113,0.0335,46,Country/Bluegrass
19718,Right Down the Line,Gerry Rafferty,country,0.322,0.783,-15.091,0.114,0.77,267773,0.215,0.0343,0,Country/Bluegrass
19720,Christmas Is For Children,Glen Campbell,country,0.288,0.32,-13.439,0.0943,0.181,199200,0.363,0.0291,0,Country/Bluegrass
19723,White Lightning,Upchurch,country,0.577,0.792,-9.651,0.167,0.541,231232,0.0471,0.0952,45,Country/Bluegrass
19724,Try Losing One,Tyler Braden,country,0.4,0.455,-7.749,0.0971,0.103,219640,0.546,0.0293,0,Country/Bluegrass
19733,First Thing I Reach For,Ashley McBryde,country,0.787,0.597,-5.464,0.239,0.886,194386,0.196,0.0409,0,Country/Bluegrass
19739,When You're In Love With A Beautiful Woman - Remastered 1996,Dr. Hook,country,0.768,0.593,-10.459,0.0476,0.874,177200,0.0535,0.0515,0,Country/Bluegrass
19740,Styrofoam,Ashley McBryde,country,0.701,0.737,-6.013,0.108,0.844,175853,0.0495,0.0446,0,Country/Bluegrass
19741,Martha Divine,Ashley McBryde,country,0.939,0.582,-4.868,0.0732,0.594,217706,0.0069,0.0781,0,Country/Bluegrass
19742,Christmas Time's A-Coming,Emmylou Harris,country,0.404,0.715,-9.706,0.115,0.709,175400,0.583,0.0262,0,Country/Bluegrass
19743,One Night Standards,Ashley McBryde,country,0.686,0.537,-5.022,0.0988,0.611,190973,0.0287,0.0293,0,Country/Bluegrass
19750,If the World Was Ending,Hannah Ellis;Nick Wayne,country,0.399,0.492,-9.255,0.189,0.637,212000,0.771,0.0653,49,Country/Bluegrass
19751,9 to 5,Dolly Parton,country,0.783,0.554,-5.852,0.631,0.813,162466,0.416,0.0457,77,Country/Bluegrass
19753,Marry Me,Thomas Rhett,country,0.412,0.333,-8.633,0.113,0.474,205453,0.0977,0.029,70,Country/Bluegrass
19755,Next Thing You Know,Jordan Davis,country,0.597,0.557,-8.296,0.0974,0.414,175237,0.646,0.048,75,Country/Bluegrass
19756,Take My Hand (The Wedding Song) [feat. Will Anderson],Emily Hackett;Will Anderson,country,0.465,0.592,-10.008,0.0918,0.283,238421,0.663,0.0279,53,Country/Bluegrass
19758,From This Moment On,Shania Twain;Bryan White,country,0.323,0.305,-9.396,0.107,0.103,281533,0.483,0.0284,66,Country/Bluegrass
19760,Highway Don't Care,Tim McGraw;Taylor Swift;Keith Urban,country,0.79,0.477,-5.348,0.0841,0.505,279066,0.0261,0.0394,57,Country/Bluegrass
19763,Good Things,Dan + Shay,country,0.621,0.529,-6.018,0.173,0.617,148906,0.13,0.0296,63,Country/Bluegrass
19764,Country Outta My Girl,Morgan Evans,country,0.932,0.448,-4.424,0.347,0.709,202613,0.0174,0.0976,0,Country/Bluegrass
19765,Dance with Me,Morgan Evans;Kelsea Ballerini,country,0.519,0.611,-9.854,0.107,0.462,199501,0.481,0.035,0,Country/Bluegrass
19774,Reminiscing - Remastered,Little River Band,country,0.466,0.362,-11.257,0.132,0.342,253080,0.65,0.0403,2,Country/Bluegrass
19775,To Be Loved By You,Parker McCollum,country,0.805,0.475,-4.456,0.143,0.488,199680,0.000453,0.0377,43,Country/Bluegrass
19783,Song for the Summer,Morgan Evans,country,0.817,0.606,-5.112,0.228,0.645,212596,0.0279,0.0327,0,Country/Bluegrass
19786,Dance with the Devil (feat. Katie Noel & Chucky V),Upchurch;Katie Noel;Chucky V,country,0.813,0.711,-7.085,0.0941,0.347,244947,0.0248,0.0535,43,Country/Bluegrass
19788,Outcast,Koe Wetzel,country,0.347,0.511,-8.729,0.375,0.0514,241005,0.726,0.025,44,Country/Bluegrass
19800,Bless The Broken Road,Rascal Flatts,country,0.448,0.588,-6.37,0.156,0.362,226693,0.668,0.0265,36,Country/Bluegrass
19801,"Leaving, On a Jet Plane - ""Greatest Hits"" Version",John Denver,country,0.188,0.406,-13.039,0.105,0.629,245533,0.852,0.0324,62,Country/Bluegrass
19803,Truth About You,Mitchell Tenpenny,country,0.708,0.492,-4.639,0.12,0.697,203036,0.0975,0.0334,66,Country/Bluegrass
19806,Take Me Home (with Kane Brown),Restless Road;Kane Brown,country,0.508,0.397,-7.305,0.135,0.323,201749,0.443,0.0384,57,Country/Bluegrass
19808,I Should Probably Go To Bed,Dan + Shay,country,0.277,0.721,-7.128,0.112,0.309,171826,0.634,0.0365,67,Country/Bluegrass
19809,What Ifs (feat. Lauren Alaina),Kane Brown;Lauren Alaina,country,0.799,0.612,-4.603,0.172,0.687,188253,0.00898,0.0275,72,Country/Bluegrass
19810,The Room at the Top of the Stairs - 2008 Version,Eddie Rabbitt,country,0.412,0.772,-11.682,0.184,0.605,219066,0.378,0.0305,44,Country/Bluegrass
19811,Girl Crush,Little Big Town,country,0.225,0.5,-10.22,0.112,0.355,193320,0.842,0.0302,70,Country/Bluegrass
19813,Shot Full Of Love,Don Williams,country,0.252,0.666,-17.614,0.113,0.547,169973,0.548,0.0264,36,Country/Bluegrass
19814,Lay Down Beside Me,Don Williams,country,0.196,0.496,-16.85,0.102,0.207,174346,0.631,0.0284,50,Country/Bluegrass
19815,Coward Of The County,Kenny Rogers,country,0.433,0.652,-12.843,0.146,0.675,258733,0.134,0.0588,64,Country/Bluegrass
19818,The Harvest,Tyler Childers,country,0.163,0.588,-13.481,0.115,0.559,184520,0.936,0.0341,44,Country/Bluegrass
19820,City Bitch,Mini Thin,country,0.606,0.791,-12.038,0.33,0.799,205387,0.0706,0.296,43,Country/Bluegrass
19821,From Austin,Zach Bryan,country,0.485,0.5,-7.94,0.107,0.379,207453,0.633,0.0422,43,Country/Bluegrass
19822,Lonely Call,RaeLynn,country,0.722,0.588,-4.667,0.0721,0.243,224106,0.0663,0.0289,0,Country/Bluegrass
19827,Trouble With You,Riley Green,country,0.646,0.764,-6.919,0.113,0.434,168673,0.254,0.0403,42,Country/Bluegrass
19830,Caught Up In You,38 Special,country,0.787,0.361,-4.982,0.0421,0.889,278133,0.0197,0.0363,3,Country/Bluegrass
19834,Hold On Loosely,38 Special,country,0.707,0.565,-5.65,0.0851,0.831,279754,0.0101,0.0298,0,Country/Bluegrass
19835,Tombstone,Adam Calhoun,country,0.733,0.671,-7.348,0.139,0.62,189210,0.229,0.361,44,Country/Bluegrass
19839,The Apple,RaeLynn,country,0.646,0.593,-5.251,0.112,0.571,213413,0.173,0.0396,0,Country/Bluegrass
19840,Never Loved You At All,Parker McCollum,country,0.891,0.552,-4.008,0.391,0.851,181066,0.0908,0.0344,43,Country/Bluegrass
19847,King Of The Road - Single Version,Roger Miller,country,0.366,0.69,-10.414,0.121,0.544,148280,0.62,0.0634,0,Country/Bluegrass
19850,GOOD TIME,Niko Moon,country,0.59,0.802,-7.189,0.275,0.687,214720,0.0874,0.0493,70,Country/Bluegrass
19851,Blue Ain't Your Color,Keith Urban,country,0.416,0.69,-7.865,0.102,0.479,230600,0.617,0.0335,53,Country/Bluegrass
19852,Angel Of The Morning,Juice Newton,country,0.313,0.452,-9.309,0.0772,0.344,250440,0.433,0.026,59,Country/Bluegrass
19853,Rock and A Hard Place,Bailey Zimmerman,country,0.568,0.582,-7.3,0.105,0.394,207540,0.577,0.0275,84,Country/Bluegrass
19854,I Want It That Way,Music Travel Love;Francis Greg,country,0.368,0.575,-7.436,0.245,0.621,191114,0.289,0.0317,56,Country/Bluegrass
19855,Far From Any Road,The Handsome Family,country,0.556,0.707,-10.101,0.388,0.746,166493,0.19,0.0303,56,Country/Bluegrass
19856,How Do I Live,LeAnn Rimes,country,0.462,0.577,-7.989,0.0822,0.258,266973,0.128,0.0279,69,Country/Bluegrass
19857,More Than I Can Say - Remastered,Leo Sayer,country,0.506,0.726,-12.77,0.332,0.72,222133,0.213,0.0239,56,Country/Bluegrass
19858,Glad You Exist - Acoustic,Dan + Shay,country,0.386,0.538,-6.963,0.119,0.653,161786,0.797,0.0309,56,Country/Bluegrass
19859,Breathe,Faith Hill,country,0.496,0.529,-9.007,0.251,0.278,250546,0.173,0.029,67,Country/Bluegrass
19865,Chattahoochee,Alan Jackson,country,0.706,0.606,-9.665,0.16,0.819,148160,0.362,0.0379,72,Country/Bluegrass
19866,I Won't Let Go,Rascal Flatts,country,0.406,0.557,-7.083,0.113,0.222,227760,0.742,0.0278,52,Country/Bluegrass
19868,Play Her Tonight,Riley Green,country,0.906,0.529,-5.064,0.1,0.836,172330,0.265,0.0677,42,Country/Bluegrass
19870,Hideas 9,Upchurch,country,0.76,0.942,-6.886,0.134,0.37,182122,0.0648,0.163,43,Country/Bluegrass
19871,Somebody Like That,Tenille Arts,country,0.798,0.574,-5.356,0.111,0.58,198208,0.0152,0.0485,72,Country/Bluegrass
19873,Good Day for Living,Joe Nichols,country,0.849,0.436,-5.279,0.122,0.696,190066,0.0122,0.0689,41,Country/Bluegrass
19876,$50 Dollars and a Flask of Crown,Bleu Edmondson,country,0.695,0.748,-7.755,0.246,0.876,205826,0.215,0.0358,43,Country/Bluegrass
19879,Crazy Eddie's Last Hurrah,Reckless Kelly,country,0.87,0.53,-6.488,0.367,0.735,205253,0.0146,0.0936,43,Country/Bluegrass
19889,Spotlight,Upchurch,country,0.692,0.432,-6.539,0.149,0.373,172663,0.000363,0.0337,42,Country/Bluegrass
19890,Hurtin',Cody Johnson,country,0.821,0.487,-4.221,0.272,0.539,243040,0.0407,0.0406,41,Country/Bluegrass
