season,week,date,away,home,score_away,score_home,first_downs_away,first_downs_home,third_down_comp_away,third_down_att_away,third_down_comp_home,third_down_att_home,fourth_down_comp_away,fourth_down_att_away,fourth_down_comp_home,fourth_down_att_home,plays_away,plays_home,drives_away,drives_home,yards_away,yards_home,pass_comp_away,pass_att_away,pass_yards_away,pass_comp_home,pass_att_home,pass_yards_home,sacks_num_away,sacks_yards_away,sacks_num_home,sacks_yards_home,rush_att_away,rush_yards_away,rush_att_home,rush_yards_home,pen_num_away,pen_yards_away,pen_num_home,pen_yards_home,redzone_comp_away,redzone_att_away,redzone_comp_home,redzone_att_home,fumbles_away,fumbles_home,interceptions_away,interceptions_home,def_st_td_away,def_st_td_home,possession_away,possession_home
2009,8,2009-11-01,Vikings,Packers,38,26,19,21,6,14,7,16,1,3,0,1,60,67,12,14,355,351,17,28,244,27,42,261,0,0,6,29,32,111,19,90,3,29,6,45,4,5,3,5,2,0,0,0,0,0,27:28,32:32
2009,8,2009-11-01,Panthers,Cardinals,34,21,13,23,8,16,4,10,0,0,1,2,60,65,13,13,355,320,7,15,85,27,46,226,1,5,2,16,44,270,17,94,7,72,5,35,2,4,3,3,0,1,0,5,2,0,32:58,27:02
2009,8,2009-11-02,Falcons,Saints,27,35,21,23,3,11,7,12,1,2,0,0,69,70,13,12,442,437,19,42,281,25,33,291,3,8,2,17,24,161,35,146,4,25,7,65,1,4,3,4,0,3,3,1,2,2,26:46,33:14
2009,9,2009-11-08,Commanders,Falcons,17,31,17,18,9,16,4,11,1,3,0,0,64,54,9,11,312,306,19,27,176,17,24,125,5,32,3,10,32,136,27,181,10,88,7,54,2,2,1,2,0,0,1,1,0,2,33:32,26:28
2009,9,2009-11-08,Cardinals,Bears,41,21,27,20,8,14,5,13,0,0,0,2,65,63,13,12,438,417,22,33,256,29,47,347,1,5,4,22,31,182,12,70,2,15,9,89,5,6,1,1,0,0,1,1,0,0,33:16,26:44
2009,9,2009-11-08,Ravens,Bengals,7,17,16,20,1,10,8,18,0,1,0,2,53,73,12,11,215,369,18,32,160,20,33,223,4,35,1,1,17,55,39,146,7,80,6,40,1,1,2,3,0,1,2,0,0,0,20:00,40:00
2009,9,2009-11-08,Texans,Colts,17,20,22,27,10,16,6,12,1,1,0,1,71,71,12,10,382,378,32,43,301,34,51,306,2,10,2,12,26,81,18,72,13,103,4,40,2,3,2,4,1,0,2,2,0,0,34:33,25:27
2009,9,2009-11-08,Dolphins,Patriots,17,27,21,22,9,17,6,13,1,2,0,0,70,63,10,11,334,432,20,37,201,25,37,323,2,19,2,9,31,133,24,109,3,35,5,49,2,2,2,5,0,0,0,1,0,0,31:07,28:53
2009,9,2009-11-08,Packers,Buccaneers,28,38,20,17,5,14,3,12,0,2,1,1,73,57,15,14,404,279,17,35,234,14,31,198,6,32,1,7,32,170,25,81,5,35,2,15,2,2,3,3,0,0,3,1,0,3,35:17,24:43
2009,9,2009-11-08,Chiefs,Jaguars,21,24,14,21,4,13,9,16,0,0,0,0,56,69,12,11,301,426,23,39,241,18,27,253,3,21,1,11,14,60,41,173,1,10,5,31,1,2,1,2,0,1,0,0,0,0,23:47,36:13
2009,9,2009-11-08,Panthers,Saints,20,30,21,18,8,16,6,12,0,2,0,0,71,59,11,12,371,414,17,30,189,24,35,330,2,12,1,0,39,182,23,84,6,37,7,55,1,4,1,5,3,1,0,1,0,2,32:26,27:34
2009,9,2009-11-08,Lions,Seahawks,20,32,17,25,6,16,7,15,0,0,0,1,65,71,13,13,300,397,22,42,186,40,52,342,2,17,1,2,21,114,18,55,9,77,6,45,1,2,2,6,0,1,5,1,0,2,29:18,30:42
2009,9,2009-11-08,Chargers,Giants,21,20,18,19,3,10,5,14,0,0,0,1,53,67,11,11,226,304,24,36,192,25,33,188,2,17,5,27,15,34,29,116,3,20,9,104,3,3,2,4,0,1,2,0,0,0,22:13,37:47
2009,9,2009-11-08,Titans,49ers,34,27,14,25,4,12,4,13,1,1,3,3,55,69,12,12,315,358,12,20,163,29,45,250,1,9,4,36,34,152,20,108,8,58,5,25,3,5,3,5,0,1,0,3,2,0,26:10,33:50
2009,9,2009-11-08,Cowboys,Eagles,20,16,18,17,7,15,4,12,0,0,0,1,61,57,12,10,358,297,21,34,282,16,30,209,4,25,3,18,23,76,24,88,11,70,8,82,1,3,1,2,0,0,1,2,0,0,31:44,28:16
2009,9,2009-11-09,Steelers,Broncos,28,10,21,12,7,12,5,14,0,0,0,0,61,54,12,11,375,242,21,29,202,23,38,215,3,31,2,6,29,173,14,27,4,28,3,25,3,4,0,0,1,0,1,3,2,2,33:03,26:57
2009,10,2009-11-12,Bears,49ers,6,10,19,12,8,17,6,14,0,0,0,1,73,53,12,10,350,216,29,52,307,16,23,106,0,0,2,12,21,43,28,110,10,75,9,77,0,2,1,3,0,0,5,1,0,0,28:27,31:33
2009,10,2009-11-15,Bills,Titans,17,41,14,20,5,14,11,17,0,1,0,0,58,60,12,11,296,378,21,36,207,17,25,210,2,11,0,0,20,89,35,168,10,65,8,75,1,2,2,2,0,0,2,1,0,4,28:40,31:20
2009,10,2009-11-15,Saints,Rams,28,23,19,23,6,10,5,13,0,1,1,3,56,71,12,11,420,434,18,26,217,26,40,293,1,6,2,5,29,203,29,141,6,40,4,20,2,4,2,4,1,0,2,1,1,0,27:58,32:02
2009,10,2009-11-15,Buccaneers,Dolphins,23,25,16,23,4,13,5,14,0,1,0,0,62,68,14,15,301,374,16,28,180,17,32,175,4,16,0,0,30,121,36,199,9,77,3,30,1,1,2,4,1,1,1,1,0,0,28:46,31:14
2009,10,2009-11-15,Lions,Vikings,10,27,19,19,6,17,3,11,0,2,0,1,76,63,13,14,297,492,29,51,204,20,31,340,3,20,1,4,22,93,31,152,4,40,13,91,1,1,2,6,1,2,0,0,0,0,29:37,30:23
2009,10,2009-11-15,Jaguars,Jets,24,22,18,19,7,13,7,13,1,1,1,1,60,60,12,10,347,322,16,26,208,16,31,212,2,13,0,0,32,139,29,110,5,40,4,26,1,3,2,5,1,1,0,2,0,0,31:07,28:53
2009,10,2009-11-15,Bengals,Steelers,18,12,14,16,4,14,3,15,0,0,1,2,61,62,12,11,218,226,18,30,157,20,40,146,2,21,4,28,29,61,18,80,7,87,5,50,1,4,0,4,0,0,0,1,1,0,29:08,30:52
2009,10,2009-11-15,Broncos,Commanders,17,27,14,22,5,12,8,16,0,2,1,2,56,70,12,10,305,388,14,31,185,18,27,214,3,21,3,14,22,120,40,174,4,45,2,19,0,1,2,4,1,0,1,0,0,0,24:17,35:43
2009,10,2009-11-15,Falcons,Panthers,19,28,22,19,6,14,7,13,1,2,0,1,70,58,10,11,400,380,22,41,224,15,24,195,0,0,0,0,29,176,34,185,4,26,5,48,2,5,3,3,0,0,2,0,0,0,31:51,28:09
2009,10,2009-11-15,Chiefs,Raiders,16,10,14,11,1,15,2,16,1,2,0,0,67,64,16,15,318,272,19,34,206,13,32,90,2,10,2,23,31,112,30,182,5,35,10,88,0,3,1,1,2,0,1,2,0,0,28:54,31:06
2009,10,2009-11-15,Cowboys,Packers,7,17,17,20,3,12,7,15,2,2,0,0,58,68,11,13,278,283,24,39,217,25,36,178,5,34,4,11,14,61,28,105,10,67,12,100,1,3,2,2,2,0,1,0,0,0,24:02,35:58
2009,10,2009-11-15,Seahawks,Cardinals,20,31,29,22,6,15,2,12,0,0,1,2,81,68,14,15,472,462,27,53,308,29,38,340,4,23,0,0,24,164,30,122,9,113,11,136,1,4,3,5,0,0,2,0,0,0,28:30,31:30
2009,10,2009-11-15,Eagles,Chargers,23,31,26,22,5,13,3,8,1,1,0,0,71,55,10,10,462,331,35,56,433,20,25,212,2,17,2,19,13,29,28,119,9,70,3,31,2,5,1,2,0,0,1,0,0,0,29:37,30:23
2009,10,2009-11-15,Patriots,Colts,34,35,24,25,7,14,5,12,0,1,0,0,72,63,15,14,477,407,29,42,364,28,44,316,2,11,1,11,28,113,18,91,4,72,3,20,3,6,3,3,1,0,1,2,0,0,35:02,24:58
2009,10,2009-11-16,Ravens,Browns,16,0,14,11,4,14,5,16,0,1,1,1,58,61,12,13,274,160,13,19,146,13,31,74,2,9,4,25,37,128,26,86,7,43,6,52,1,3,0,0,0,0,0,2,2,0,31:32,28:28
2009,11,2009-11-19,Dolphins,Panthers,24,17,17,22,7,15,3,13,0,1,0,0,60,73,11,12,326,383,17,29,172,19,42,201,0,0,4,26,31,154,27,182,5,30,4,35,2,3,1,3,0,0,0,1,0,0,30:33,29:27
2009,11,2009-11-22,Commanders,Cowboys,6,7,14,17,7,15,3,11,0,0,0,1,58,61,11,11,324,305,24,37,246,15,27,152,1,10,1,6,20,78,33,153,5,27,6,35,0,1,1,2,0,1,1,1,0,0,28:34,31:26
2009,11,2009-11-22,Browns,Lions,37,38,22,26,10,19,5,10,2,2,1,1,75,61,13,13,439,473,22,34,308,26,43,416,1,6,2,6,40,131,16,57,8,69,8,41,2,3,2,3,0,0,0,2,0,0,34:46,25:14
2009,11,2009-11-22,49ers,Packers,24,30,11,26,3,11,10,18,1,2,0,0,46,79,11,13,284,484,16,33,215,32,45,326,3,12,2,18,10,69,32,158,4,30,6,64,1,1,2,5,0,0,1,0,0,0,18:21,41:39
2009,11,2009-11-22,Steelers,Chiefs,24,27,27,13,4,13,6,15,1,1,0,1,77,55,13,14,516,282,33,44,402,15,30,214,2,13,5,34,31,114,20,68,8,81,4,28,3,5,1,3,1,1,2,0,0,1,44:07,22:25
2009,11,2009-11-22,Seahawks,Vikings,9,35,10,28,1,10,8,13,0,0,0,0,43,72,10,12,212,431,19,29,208,28,33,271,2,23,2,19,12,4,37,160,10,64,5,31,1,2,3,3,1,0,1,0,0,0,17:49,42:11
2009,11,2009-11-22,Falcons,Giants,31,34,27,26,9,16,7,14,2,2,0,0,78,66,10,11,352,456,26,46,262,25,39,368,2,6,1,16,30,90,26,88,3,16,8,64,4,6,3,5,1,0,0,1,0,0,31:48,32:06
2009,11,2009-11-22,Saints,Buccaneers,38,7,21,14,6,14,6,15,1,2,0,1,65,59,12,12,370,219,19,29,187,17,33,100,0,0,3,26,36,183,23,119,4,55,3,18,5,5,1,1,0,1,0,3,0,0,32:24,27:36
2009,11,2009-11-22,Bills,Jaguars,15,18,14,19,3,11,9,15,0,1,0,0,51,66,12,11,343,310,18,31,290,21,30,208,2,7,2,7,18,53,34,102,6,43,6,50,1,4,2,4,1,1,2,1,0,0,23:36,36:24
2009,11,2009-11-22,Colts,Ravens,17,15,20,20,5,9,5,13,0,0,0,0,56,66,9,10,375,354,22,31,299,23,35,256,0,0,0,0,25,76,31,98,5,40,2,20,2,4,0,4,1,1,2,1,0,0,27:24,32:36
2009,11,2009-11-22,Cardinals,Rams,21,13,24,16,6,11,4,16,0,0,2,5,65,67,12,11,444,314,25,33,261,19,37,191,2,16,3,24,30,183,27,123,6,40,7,50,3,3,1,3,2,0,0,1,0,0,31:38,28:22
2009,11,2009-11-22,Chargers,Broncos,32,3,21,14,5,13,2,9,1,1,0,3,65,53,11,11,348,271,17,22,145,17,33,156,0,0,3,25,43,203,17,115,1,15,9,65,3,6,0,4,0,2,0,1,0,0,37:52,22:08
2009,11,2009-11-22,Bengals,Raiders,17,20,23,16,6,13,4,11,0,0,1,1,68,58,11,12,348,275,14,22,171,17,34,183,3,36,0,0,43,177,24,92,8,59,3,13,2,5,1,2,3,2,1,1,0,0,38:24,21:36
2009,11,2009-11-22,Jets,Patriots,14,31,12,27,2,10,8,17,1,1,1,1,49,78,13,12,226,410,8,21,122,28,41,299,2,14,2,11,26,104,35,111,5,28,6,51,0,0,3,4,1,1,4,0,1,2,20:06,39:54
2009,11,2009-11-22,Eagles,Bears,24,20,18,14,7,15,3,16,0,0,2,2,66,64,14,13,377,284,24,33,220,24,43,158,3,24,1,13,30,157,20,126,8,46,7,64,2,3,1,3,2,0,1,1,0,0,30:57,29:03
2009,11,2009-11-23,Titans,Texans,20,17,22,17,6,13,7,15,0,0,0,0,64,60,11,11,344,340,12,22,116,25,39,283,0,0,4,22,42,228,17,57,5,25,7,72,2,2,2,3,1,0,0,0,0,0,32:19,27:41
2009,12,2009-11-26,Packers,Lions,34,12,20,16,9,16,6,16,0,1,1,3,67,68,11,14,422,272,28,39,342,20,43,199,1,6,2,14,27,80,23,73,7,57,3,28,2,4,1,3,2,1,0,4,2,0,33:59,26:01
2009,12,2009-11-26,Raiders,Cowboys,7,24,14,18,4,14,4,12,0,1,0,0,62,56,12,12,305,494,18,35,181,18,29,299,3,19,2,10,24,124,25,195,7,70,6,48,1,2,2,3,1,0,0,0,0,0,28:46,31:14
2009,12,2009-11-26,Giants,Broncos,6,26,15,23,3,12,4,13,1,1,1,1,59,69,11,11,267,373,24,40,210,18,28,235,3,20,1,10,16,57,40,138,4,45,8,61,0,1,2,5,2,0,1,1,0,0,24:30,35:30
2009,12,2009-11-29,Buccaneers,Falcons,17,20,13,21,3,12,5,16,0,1,2,2,57,76,12,12,318,297,20,30,245,25,44,222,1,5,6,36,26,73,26,75,8,52,3,29,1,2,1,3,1,1,0,0,0,0,28:24,31:36
2009,12,2009-11-29,Dolphins,Bills,14,31,23,20,5,13,3,10,1,1,1,1,70,57,11,12,325,336,17,32,168,17,26,207,1,7,6,39,37,157,25,129,6,50,3,20,2,3,2,2,0,0,4,1,0,0,31:46,28:14
2009,12,2009-11-29,Browns,Bengals,7,16,11,21,4,14,8,17,1,2,0,0,54,72,10,12,169,306,16,35,111,13,24,96,1,7,3,14,18,58,45,210,4,30,10,75,1,1,1,3,0,0,0,0,0,0,21:49,38:11
2009,12,2009-11-29,Seahawks,Rams,27,17,15,23,4,12,8,18,1,1,0,2,57,78,11,13,265,364,14,25,95,28,46,251,1,7,4,31,31,170,28,113,7,52,4,35,2,3,2,3,1,0,0,2,2,0,26:28,33:32
2009,12,2009-11-29,Panthers,Jets,6,17,11,16,4,16,5,13,2,3,0,0,62,60,13,11,179,283,14,34,104,13,18,144,3,26,3,10,25,75,39,139,5,30,3,24,0,1,1,2,0,2,4,1,0,2,26:42,33:18
2009,12,2009-11-29,Commanders,Eagles,24,27,15,17,8,17,5,15,0,1,1,1,63,67,13,13,303,381,22,37,221,21,36,258,1,10,2,2,25,82,29,123,7,39,7,60,3,4,1,4,0,0,2,1,0,0,29:42,30:18
2009,12,2009-11-29,Colts,Texans,35,27,28,27,2,6,4,8,1,1,0,0,60,68,10,11,342,396,27,35,228,31,42,274,2,16,2,10,23,114,24,122,3,25,10,129,3,4,3,5,0,1,2,2,2,0,28:08,31:52
2009,12,2009-11-29,Chiefs,Chargers,14,43,16,26,3,11,4,9,0,1,0,0,57,63,12,12,284,426,20,33,170,22,29,332,1,11,0,0,23,114,34,94,5,25,8,55,2,2,4,6,3,1,1,0,0,2,24:40,35:20
2009,12,2009-11-29,Jaguars,49ers,3,20,18,15,3,12,8,16,1,3,1,1,61,61,11,10,357,284,25,36,261,27,41,232,6,46,0,0,19,96,20,52,6,60,1,5,0,4,2,3,2,0,0,0,0,0,29:16,30:44
2009,12,2009-11-29,Cardinals,Titans,17,20,15,20,5,12,6,16,0,0,4,4,52,70,9,11,292,532,21,31,217,27,43,369,1,3,4,18,20,75,23,163,4,25,6,38,1,1,1,3,0,1,0,0,1,0,28:53,31:07
2009,12,2009-11-29,Bears,Vikings,10,36,8,31,2,8,12,18,0,0,0,0,38,83,10,11,169,537,18,23,126,32,48,378,4,21,1,14,11,43,34,159,6,44,10,70,0,1,4,6,1,1,2,0,0,0,19:05,40:55
2009,12,2009-11-29,Steelers,Ravens,17,20,16,21,6,16,5,14,0,0,1,1,64,69,13,13,298,393,12,26,145,23,35,261,0,0,5,28,38,153,29,132,5,59,9,80,0,0,2,4,0,2,1,0,0,0,35:56,32:22
2009,12,2009-11-30,Patriots,Saints,17,38,23,18,4,13,4,10,2,3,1,1,70,50,11,11,366,480,23,40,244,18,23,367,2,12,1,4,28,122,26,113,0,0,4,36,2,4,2,4,1,1,2,0,0,0,33:16,26:44
2009,13,2009-12-03,Jets,Bills,19,13,17,10,5,16,1,11,0,0,0,0,65,50,13,13,331,194,8,17,82,9,23,71,5,36,3,27,43,249,24,123,3,18,1,5,1,4,1,2,0,1,0,1,0,0,35:10,24:50
2009,13,2009-12-06,Eagles,Falcons,34,7,20,22,4,11,4,14,1,1,2,4,55,68,10,11,380,295,16,27,277,23,44,234,2,9,2,1,26,103,22,61,8,61,6,30,3,6,1,2,0,1,0,2,2,0,29:11,30:49
2009,13,2009-12-06,Rams,Bears,9,17,14,14,2,14,4,13,0,1,0,1,65,58,13,14,233,248,17,32,98,9,18,128,3,15,2,15,30,135,38,120,6,85,4,35,0,1,2,4,1,1,1,0,0,0,32:00,28:00
2009,13,2009-12-06,Lions,Bengals,13,23,14,22,2,11,6,16,0,1,1,1,52,75,13,12,245,321,13,29,165,17,29,202,3,27,2,18,20,80,44,119,7,45,9,75,1,1,0,2,0,1,2,2,0,2,21:12,38:48
2009,13,2009-12-06,Titans,Colts,17,27,24,23,8,15,9,14,0,3,0,0,77,64,10,11,375,358,24,43,233,24,37,270,1,8,0,0,33,142,27,88,4,50,5,40,2,5,3,4,1,0,1,0,0,0,32:59,27:01
2009,13,2009-12-06,Broncos,Chiefs,44,13,24,14,4,13,6,17,1,1,0,2,73,71,15,15,413,222,15,25,168,16,43,128,3,12,2,6,45,245,26,94,3,20,3,25,4,6,1,3,2,1,1,2,2,0,35:55,24:05
2009,13,2009-12-06,Patriots,Dolphins,21,22,18,24,4,10,10,19,0,1,2,3,54,80,11,13,448,416,19,29,352,29,52,328,0,0,1,7,25,96,27,88,6,82,2,10,1,3,2,4,0,0,2,1,0,0,27:23,32:37
2009,13,2009-12-06,Raiders,Steelers,27,24,19,19,6,16,3,9,2,2,0,1,65,52,11,12,396,401,20,34,287,18,24,269,3,21,1,9,28,109,27,132,9,70,4,41,2,2,2,5,0,0,0,1,0,0,32:49,27:11
2009,13,2009-12-06,Saints,Commanders,33,30,25,28,6,14,7,12,0,1,0,0,74,67,11,10,463,455,35,49,408,30,42,367,1,11,0,0,24,55,25,88,7,102,2,15,0,4,3,7,0,3,1,1,1,0,35:06,31:23
2009,13,2009-12-06,Buccaneers,Panthers,6,16,22,15,4,14,3,11,1,2,0,0,72,54,13,12,469,309,23,44,315,14,20,152,2,6,1,9,26,154,33,157,5,50,5,37,0,4,1,4,0,1,5,1,0,0,31:04,28:56
2009,13,2009-12-06,Texans,Jaguars,18,23,19,19,5,15,8,16,1,1,1,2,61,68,10,12,305,323,22,37,233,15,28,216,2,7,4,22,22,72,36,107,6,37,4,45,2,4,1,3,0,1,3,0,0,0,29:53,30:07
2009,13,2009-12-06,Chargers,Browns,30,23,21,24,5,10,8,16,0,1,2,2,59,69,10,9,477,372,19,26,386,25,45,257,1,8,2,14,32,91,22,115,1,5,4,30,1,3,3,4,0,1,0,0,0,0,29:23,30:37
2009,13,2009-12-06,Cowboys,Giants,24,31,27,15,9,17,4,10,0,1,0,0,80,49,13,13,424,337,41,55,379,11,25,237,2,13,1,4,23,45,23,100,5,30,2,10,3,4,1,2,1,1,0,1,0,1,38:50,21:10
2009,13,2009-12-06,49ers,Seahawks,17,20,14,17,1,13,4,16,1,2,0,0,58,69,14,16,356,292,27,45,303,26,35,185,1,7,5,20,12,53,29,107,8,57,4,48,0,2,2,4,2,1,0,0,0,0,28:49,31:11
2009,13,2009-12-06,Vikings,Cardinals,17,30,22,20,5,15,4,10,1,1,0,0,68,57,11,12,315,398,30,45,253,22,32,285,3,22,0,0,20,62,25,113,6,50,6,50,1,2,1,4,0,1,2,0,0,0,31:17,28:43
2009,13,2009-12-07,Ravens,Packers,14,27,17,25,6,13,6,13,0,1,0,0,60,68,12,13,185,350,15,36,119,26,40,256,3,18,1,7,21,66,27,94,12,135,11,175,2,3,3,7,1,1,3,2,0,0,24:38,35:22
2009,14,2009-12-10,Steelers,Browns,6,13,16,12,3,14,6,16,1,2,0,0,62,57,12,12,218,255,18,32,141,6,19,84,8,60,1,6,22,77,37,171,4,40,6,55,0,1,1,3,0,0,0,0,0,0,30:45,29:15
2009,14,2009-12-13,Saints,Falcons,26,23,24,19,8,12,5,10,0,1,0,1,67,56,8,9,391,392,31,41,296,23,34,303,0,0,1,0,26,95,21,89,6,59,4,55,3,6,1,4,0,0,0,1,0,0,36:44,23:16
2009,14,2009-12-13,Packers,Bears,21,14,16,14,5,13,5,13,1,1,0,1,57,56,12,12,315,254,16,24,157,23,36,195,3,23,3,14,30,158,17,59,4,30,13,109,1,4,2,2,2,0,0,2,0,0,31:12,28:48
2009,14,2009-12-13,Broncos,Colts,16,28,20,21,6,17,9,16,0,3,1,1,74,70,13,13,357,312,29,41,262,20,42,220,3,15,0,0,30,95,28,92,7,65,4,20,2,4,4,4,0,0,1,3,0,0,31:27,28:33
2009,14,2009-12-13,Bills,Chiefs,16,10,13,16,3,12,7,18,0,0,1,4,57,73,12,13,273,354,12,20,73,26,43,209,2,13,3,15,35,200,27,145,3,40,5,43,1,4,0,2,2,0,1,4,0,0,30:34,29:26
2009,14,2009-12-13,Bengals,Vikings,10,30,13,21,6,14,8,14,0,0,0,0,53,69,10,12,210,322,16,28,91,17,30,180,1,12,2,12,24,119,37,142,11,85,9,69,1,2,3,5,1,0,0,1,0,0,27:45,32:15
2009,14,2009-12-13,Panthers,Patriots,10,20,14,26,3,13,3,11,0,1,1,2,56,72,12,12,305,377,15,30,179,19,32,192,2,18,0,0,24,126,40,185,9,92,4,25,0,1,2,3,0,2,0,1,0,0,25:45,34:15
2009,14,2009-12-13,Jets,Buccaneers,26,3,14,6,5,18,0,14,2,2,1,3,66,56,14,15,310,124,13,24,135,14,33,81,1,3,3,12,41,175,20,43,6,63,6,34,1,3,0,0,1,0,0,3,0,0,34:06,25:54
2009,14,2009-12-13,Dolphins,Jaguars,14,10,22,10,8,15,3,14,1,1,1,3,71,54,12,12,354,217,21,29,208,11,26,122,2,12,3,17,40,146,25,95,4,27,2,10,2,2,1,2,2,0,1,0,0,0,35:06,24:54
2009,14,2009-12-13,Lions,Ravens,3,48,13,24,5,17,6,13,0,4,2,2,67,63,12,12,229,548,16,34,126,15,23,240,1,9,0,0,32,103,40,308,4,40,5,50,0,1,4,8,0,1,2,0,0,0,30:15,29:45
2009,14,2009-12-13,Seahawks,Texans,7,34,13,23,1,14,5,13,1,5,0,0,63,67,16,14,282,450,24,36,220,29,39,365,3,27,0,0,24,62,28,85,7,63,4,35,1,4,2,5,0,1,1,1,0,2,26:24,33:36
2009,14,2009-12-13,Rams,Titans,7,47,15,19,5,15,4,13,2,3,3,3,65,57,12,13,240,446,28,44,160,17,27,286,1,5,0,0,20,80,30,160,10,82,4,40,1,2,2,5,0,1,5,0,0,2,31:57,28:03
2009,14,2009-12-13,Commanders,Raiders,34,13,21,15,5,12,4,15,0,0,1,3,58,66,12,12,295,227,16,28,195,20,34,162,3,27,8,65,27,100,24,65,7,45,14,118,4,4,1,2,1,0,0,1,0,0,27:53,32:07
2009,14,2009-12-13,Chargers,Cowboys,20,17,21,22,5,12,1,8,1,1,1,2,64,58,9,9,341,347,21,32,268,19,30,239,1,4,1,10,31,73,27,108,5,24,6,68,2,4,2,4,0,0,1,0,0,0,30:05,29:55
2009,14,2009-12-13,Eagles,Giants,45,38,20,27,3,8,5,12,0,0,3,3,53,72,13,11,374,512,18,28,297,27,38,379,1,10,3,12,24,77,31,133,6,45,7,54,3,5,3,4,0,4,1,0,3,0,25:14,34:46
2009,14,2009-12-14,Cardinals,49ers,9,24,11,18,4,11,8,16,1,1,0,0,51,72,13,14,245,327,16,29,160,19,35,138,4,18,1,6,18,85,36,189,11,78,7,55,1,2,2,3,5,0,2,2,0,0,23:15,36:45
2009,15,2009-12-17,Colts,Jaguars,35,31,18,25,8,12,10,16,0,0,1,1,53,76,12,12,369,345,23,30,308,23,40,206,0,0,2,17,23,61,34,139,5,40,4,22,2,2,4,4,0,0,1,1,1,0,24:34,35:26
2009,15,2009-12-19,Cowboys,Saints,24,17,24,23,8,15,1,7,0,0,1,1,73,62,11,11,439,336,22,34,294,29,45,271,3,18,4,27,36,145,13,65,6,49,4,30,2,4,2,3,0,2,0,1,0,0,36:26,23:34
2009,15,2009-12-20,Patriots,Bills,17,10,19,16,5,12,2,12,0,0,2,3,57,56,11,10,224,241,11,23,115,18,27,136,0,0,6,41,34,109,23,105,6,52,11,124,2,3,1,3,0,0,1,1,0,0,26:28,33:32
2009,15,2009-12-20,Cardinals,Lions,31,24,21,15,4,12,5,15,0,0,0,2,65,60,14,13,340,282,22,36,218,16,31,121,2,10,2,15,27,122,27,161,8,65,7,45,4,4,1,3,2,1,1,2,0,2,29:43,30:17
2009,15,2009-12-20,Dolphins,Titans,24,27,23,19,6,15,6,13,2,2,0,0,77,60,13,13,468,364,29,46,347,14,27,236,1,2,2,0,30,121,31,128,8,60,4,46,2,5,0,1,1,1,3,1,0,0,34:23,29:19
2009,15,2009-12-20,Browns,Chiefs,41,34,20,22,5,13,4,13,1,2,1,1,67,71,14,13,417,491,10,18,66,22,40,323,0,0,1,8,49,351,30,168,3,20,3,34,1,2,2,4,1,1,2,0,2,1,34:25,25:35
2009,15,2009-12-20,Texans,Rams,16,13,22,15,5,14,8,15,1,1,1,1,64,56,10,9,419,237,28,40,367,18,27,149,0,0,3,24,24,52,26,88,4,30,3,15,0,4,1,2,2,1,0,1,0,0,30:40,29:20
2009,15,2009-12-20,Falcons,Jets,10,7,12,17,7,18,5,15,1,1,1,2,62,67,12,12,238,314,16,34,152,18,32,215,0,0,2,11,28,86,33,99,4,25,6,65,1,2,0,3,0,0,0,3,0,0,29:36,30:24
2009,15,2009-12-20,Raiders,Broncos,20,19,22,19,4,13,4,15,1,2,1,1,64,65,12,13,343,337,14,29,102,19,34,257,1,13,3,21,34,241,28,80,9,62,6,67,1,3,1,4,1,0,1,0,0,0,31:26,28:34
2009,15,2009-12-20,Bengals,Chargers,24,27,19,20,7,15,5,11,0,0,0,0,63,60,11,13,407,366,27,40,293,24,38,296,2,21,2,12,21,114,20,70,9,55,4,30,1,4,1,2,0,0,1,2,0,0,31:46,28:14
2009,15,2009-12-20,49ers,Eagles,13,27,13,21,0,11,6,14,3,4,0,1,58,69,12,14,261,422,20,37,154,21,36,306,3,23,0,0,18,107,33,116,8,55,4,69,1,3,3,5,1,0,3,2,0,0,28:57,31:03
2009,15,2009-12-20,Packers,Steelers,36,37,18,28,10,16,7,16,0,0,1,1,61,70,12,13,436,537,26,48,376,29,46,472,1,7,5,31,12,60,19,65,7,53,10,84,3,4,3,5,0,0,0,0,0,0,24:38,35:22
2009,15,2009-12-20,Buccaneers,Seahawks,24,7,15,23,7,16,5,13,0,0,1,2,60,72,12,12,339,380,16,26,205,27,46,252,0,0,1,4,34,134,25,128,6,35,6,50,1,3,0,2,0,1,1,4,0,0,32:04,27:56
2009,15,2009-12-20,Bears,Ravens,7,31,13,18,5,15,5,15,1,3,1,1,64,66,14,15,220,346,12,32,98,23,33,222,2,4,2,22,30,122,31,124,1,9,4,26,0,2,3,4,2,0,4,1,1,0,27:42,32:18
2009,15,2009-12-20,Vikings,Panthers,7,26,10,23,1,10,8,17,0,0,0,1,45,75,12,13,237,397,17,27,196,21,33,273,4,28,2,26,14,41,40,124,5,45,6,49,1,2,4,4,1,0,1,0,0,0,22:01,37:59
2009,15,2009-12-21,Giants,Commanders,45,12,23,15,11,15,5,12,0,0,0,3,62,55,9,10,387,302,22,30,273,17,33,213,2,22,5,36,30,114,17,89,3,15,6,52,3,4,2,2,0,0,0,3,2,0,34:15,25:45
2009,16,2009-12-25,Chargers,Titans,42,17,30,17,8,11,2,8,1,1,1,1,69,49,10,9,425,270,21,28,259,8,21,88,1,5,1,1,40,166,27,182,6,45,9,74,5,6,1,1,1,1,0,2,0,0,39:07,20:53
